time_ns,time_ns_std,selectivity,density,skewness_factor,max_len_pow,max_len,set_count,element_count,element_bytes,element_bytes_pow,time_s,throughput_eps,time_ns/element,time_s/element,throughput_vs_branchless_merge,throughput_vs_broadcast_sse,throughput_vs_broadcast_avx2,throughput_vs_broadcast_avx512
1743208.3666666667,9699.997788602268,0.01,0.001,0.0,20,1048576,2,2097152,8388608,23.0,0.0017432083666666666,1203041495.2689438,0.8312265237172445,8.312265237172445e-10,3.259183703244808,1.0,0.5901157809572238,0.4922942373058444
1115981.3,90523.16525330224,0.01,0.001,2.0,20,1048576,2,1310720,5242880,22.32192809488736,0.0011159813000000001,1174499966.9797332,0.8514261627197266,8.514261627197267e-10,3.172273018075362,1.0,0.5568995645357139,0.47371382178775456
924539.8333333334,3479.470860953174,0.01,0.001,4.0,20,1048576,2,1114112,4456448,22.08746284125034,0.0009245398333333334,1205044888.0965827,0.8298446056889554,8.298446056889553e-10,3.256355062401313,1.0,0.554020766006296,0.4798437565066152
873415.4666666667,918.4904547982824,0.01,0.001,6.0,20,1048576,2,1064960,4259840,22.022367813028456,0.0008734154666666667,1219305176.7955868,0.8201392227564103,8.201392227564103e-10,3.2939387685066563,1.0,0.5725143253703162,0.49538573929535784
863085.3,1710.9184112633777,0.01,0.001,8.0,20,1048576,2,1052672,4210688,22.00562454919388,0.0008630853000000001,1219661602.3931816,0.8198995508572471,8.198995508572472e-10,3.3833118232925528,1.0,0.5514561538703069,0.47638952951695496
