time_ns,time_ns_std,selectivity,density,skewness_factor,max_len_pow,max_len,set_count,element_count,element_bytes,element_bytes_pow,time_s,throughput_eps,time_ns/element,time_s/element,throughput_vs_branchless_merge,throughput_vs_broadcast_sse,throughput_vs_broadcast_avx2,throughput_vs_broadcast_avx512
1028694.7666666667,2305.653351848211,0.01,0.001,0.0,20,1048576,2,2097152,8388608,23.0,0.0010286947666666667,2038653318.7055194,0.4905198891957601,4.905198891957601e-10,5.5229563560528785,1.6945827111722127,1.0,0.8342333033481943
621489.5,3953.681581766544,0.01,0.001,2.0,20,1048576,2,1310720,5242880,22.32192809488736,0.0006214895,2108997818.9494755,0.47415885925292967,4.741588592529297e-10,5.696310825310269,1.795655920172425,1.0,0.8506270285606865
512214.26666666666,2121.704298173732,0.01,0.001,4.0,20,1048576,2,1114112,4456448,22.08746284125034,0.0005122142666666667,2175089747.597815,0.45975114410998774,4.597511441099878e-10,5.877676907086018,1.8049864939333984,1.0,0.8661114996927066
500042.86666666664,8947.18538883722,0.01,0.001,6.0,20,1048576,2,1064960,4259840,22.022367813028456,0.0005000428666666666,2129737410.5126722,0.4695414538261218,4.695414538261217e-10,5.75346086995475,1.746681184533113,1.0,0.8652809499132275
475953.7,901.6775901987731,0.01,0.001,8.0,20,1048576,2,1052672,4210688,22.00562454919388,0.0004759537,2211710929.025239,0.4521386528757296,4.5213865287572957e-10,6.13523269175132,1.8133807973338585,1.0,0.8638756248769575
