time_ns,time_ns_std,selectivity,density,skewness_factor,max_len_pow,max_len,set_count,element_count,element_bytes,element_bytes_pow,time_s,throughput_eps,time_ns/element,time_s/element,throughput_vs_branchless_merge,throughput_vs_broadcast_sse,throughput_vs_broadcast_avx2,throughput_vs_broadcast_avx512
5585.866666666667,14.458523053510305,0.01,0.001,0.0,10,1024,2,2048,8192,13.0,5.585866666666667e-06,366639614.2645725,2.7274739583333334,2.7274739583333334e-09,1.0,0.3037726166038096,0.1686339332601327,0.13602186470616318
22318.066666666666,376.19506760308394,0.01,0.001,0.0,12,4096,2,8192,32768,15.0,2.2318066666666666e-05,367056883.66077113,2.724373372395833,2.724373372395833e-09,1.0,0.30354630478745176,0.18764468845867777,0.1395685408831709
89684.13333333333,451.0320560177021,0.01,0.001,0.0,14,16384,2,32768,131072,17.0,8.968413333333334e-05,365371206.50103843,2.7369425455729166,2.736942545572917e-09,1.0,0.30646558068242463,0.17987760005114242,0.15613538478006514
357055.9666666667,1491.1604314164933,0.01,0.001,0.0,16,65536,2,131072,524288,19.0,0.0003570559666666667,367090910.7713179,2.724120839436849,2.724120839436849e-09,1.0,0.3046510262303416,0.18110008711052672,0.15611315462309877
1421846.3666666667,1981.6967390485243,0.01,0.001,0.0,18,262144,2,524288,2097152,21.0,0.0014218463666666667,368737447.5127892,2.7119567235310873,2.7119567235310873e-09,1.0,0.3064835345197047,0.18147767066535622,0.15807066450287607
5691451.533333333,32465.669508711642,0.01,0.001,0.0,20,1048576,2,2097152,8388608,23.0,0.005691451533333333,368474015.4102223,2.713895575205485,2.713895575205485e-09,1.0,0.3062843031267489,0.18096572153889784,0.15760267740954614
