time_ns,time_ns_std,selectivity,density,skewness_factor,max_len_pow,max_len,set_count,element_count,element_bytes,element_bytes_pow,time_s,throughput_eps,time_ns/element,time_s/element,throughput_vs_branchless_merge,throughput_vs_broadcast_sse,throughput_vs_broadcast_avx2,throughput_vs_broadcast_avx512
858171.4333333333,3071.0483626207447,0.01,0.001,0.0,20,1048576,2,2097152,8388608,23.0,0.0008581714333333333,2443744825.965814,0.4092080275217692,4.092080275217692e-10,6.620397835817031,2.0313055165395664,1.1987054412554632,1.0
528655.7666666667,2270.378143002223,0.01,0.001,2.0,20,1048576,2,1310720,5242880,22.32192809488736,0.0005286557666666667,2479344939.8357706,0.40333234151204433,4.033323415120443e-10,6.696602193500458,2.110979148182942,1.1756033683670526,1.0
443634.6666666667,3215.27268240537,0.01,0.001,4.0,20,1048576,2,1114112,4456448,22.08746284125034,0.0004436346666666667,2511327638.958182,0.3981957529105392,3.9819575291053923e-10,6.786282030860227,2.0840116943070277,1.1545857552460583,1.0
432677.56666666665,4590.863700026633,0.01,0.001,6.0,20,1048576,2,1064960,4259840,22.022367813028456,0.0004326775666666666,2461324741.664829,0.4062852751903045,4.0628527519030447e-10,6.649240192485135,2.018628960580115,1.1556939975395073,1.0
411164.8,2770.5419975160094,0.01,0.001,8.0,20,1048576,2,1052672,4210688,22.00562454919388,0.0004111648,2560219162.7298837,0.3905915612840467,3.905915612840467e-10,7.101986113597274,2.099122541618349,1.157574043303318,1.0
